Date,Open,High,Low,Close,Adj Close,Volume
2013-04-24,2090880.000000,2090880.000000,1958400.000000,1977600.000000,1840531.625000,6
2013-04-25,1946880.000000,1963200.000000,1883520.000000,1920960.000000,1787817.250000,5
2013-04-26,1947840.000000,1992960.000000,1947840.000000,1971840.000000,1835170.875000,2
2013-04-29,1972800.000000,1977600.000000,1888320.000000,1897920.000000,1766374.250000,3
2013-04-30,1917120.000000,1930560.000000,1852800.000000,1855680.000000,1727062.000000,4
2013-05-01,1871040.000000,1904640.000000,1847040.000000,1897920.000000,1766374.250000,3
2013-05-02,1866240.000000,1893120.000000,1813440.000000,1823040.000000,1696684.125000,4
2013-05-03,1763520.000000,1777920.000000,1728960.000000,1765440.000000,1643076.500000,8
2013-05-06,1738560.000000,1753920.000000,1708800.000000,1732800.000000,1612698.875000,4
2013-05-07,1717440.000000,1760640.000000,1709760.000000,1729920.000000,1610018.375000,2
2013-05-08,1732800.000000,1732800.000000,1660800.000000,1663680.000000,1548369.625000,4
2013-05-09,1660800.000000,1672320.000000,1615680.000000,1635840.000000,1522459.375000,4
2013-05-10,1654080.000000,1654080.000000,1591680.000000,1593600.000000,1483146.625000,3
2013-05-13,1620480.000000,1648320.000000,1585920.000000,1637760.000000,1524246.000000,5
2013-05-14,1639680.000000,1648320.000000,1605120.000000,1614720.000000,1502802.875000,2
2013-05-15,1606080.000000,1633920.000000,1554240.000000,1566720.000000,1458129.875000,3
2013-05-16,1573440.000000,1608000.000000,1548480.000000,1601280.000000,1490294.625000,3
2013-05-17,1580160.000000,1585920.000000,1532160.000000,1536000.000000,1429539.125000,8
2013-05-20,1530240.000000,1556160.000000,1522560.000000,1548480.000000,1441154.125000,2
2013-05-21,1533120.000000,1565760.000000,1531200.000000,1549440.000000,1442047.625000,1
2013-05-22,1549440.000000,1645440.000000,1501440.000000,1626240.000000,1513524.625000,6
2013-05-23,1704000.000000,1728000.000000,1614720.000000,1619520.000000,1507270.125000,6
2013-05-24,1634880.000000,1670400.000000,1622400.000000,1624320.000000,1511737.500000,3
2013-05-28,1559040.000000,1591680.000000,1539840.000000,1578240.000000,1468851.250000,3
2013-05-29,1623360.000000,1623360.000000,1546560.000000,1558080.000000,1450088.875000,3
2013-05-30,1550400.000000,1550400.000000,1472640.000000,1489920.000000,1386652.750000,4
2013-05-31,1521600.000000,1540800.000000,1478400.000000,1539840.000000,1433112.875000,3
2013-06-03,1530240.000000,1584000.000000,1490880.000000,1527360.000000,1421498.000000,4
2013-06-04,1521600.000000,1529280.000000,1459200.000000,1510080.000000,1405415.625000,8
2013-06-05,1531200.000000,1582080.000000,1518720.000000,1576320.000000,1467064.625000,6
2013-06-06,1599360.000000,1630080.000000,1544640.000000,1591680.000000,1481360.000000,5
2013-06-07,1549440.000000,1588800.000000,1507200.000000,1512000.000000,1407202.375000,4
2013-06-10,1488960.000000,1525440.000000,1480320.000000,1488000.000000,1384866.000000,2
2013-06-11,1554240.000000,1588800.000000,1517760.000000,1588800.000000,1478679.750000,4
2013-06-12,1536960.000000,1647360.000000,1532160.000000,1641600.000000,1527819.875000,4
2013-06-13,1656000.000000,1659840.000000,1534080.000000,1542720.000000,1435793.375000,5
2013-06-14,1526400.000000,1568640.000000,1517760.000000,1557120.000000,1449195.500000,3
2013-06-17,1504320.000000,1517760.000000,1460160.000000,1489920.000000,1386652.750000,4
2013-06-18,1481280.000000,1482240.000000,1415040.000000,1418880.000000,1320536.625000,6
2013-06-19,1412160.000000,1468800.000000,1401600.000000,1463040.000000,1361636.000000,5
2013-06-20,1515840.000000,1614720.000000,1515840.000000,1606080.000000,1494761.750000,9
2013-06-21,1557120.000000,1644480.000000,1553280.000000,1593600.000000,1483146.625000,5
2013-06-24,1652160.000000,1722240.000000,1618560.000000,1687680.000000,1570706.250000,7
2013-06-25,1654080.000000,1655040.000000,1552320.000000,1567680.000000,1459023.250000,5
2013-06-26,1504320.000000,1569600.000000,1500480.000000,1539840.000000,1433112.875000,4
2013-06-27,1499520.000000,1526400.000000,1482240.000000,1525440.000000,1419710.875000,4
2013-06-28,1553280.000000,1559040.000000,1482240.000000,1506240.000000,1401841.875000,4
2013-07-01,1471680.000000,1521600.000000,1464960.000000,1515840.000000,1410776.500000,4
2013-07-02,1525440.000000,1538880.000000,1461120.000000,1507200.000000,1402735.125000,3
2013-07-03,1555200.000000,1555200.000000,1464000.000000,1482240.000000,1379505.250000,7
2013-07-05,1459200.000000,1475520.000000,1419840.000000,1419840.000000,1321429.875000,4
2013-07-08,1412160.000000,1522560.000000,1402560.000000,1507200.000000,1402735.125000,5
2013-07-09,1464960.000000,1478400.000000,1449600.000000,1460160.000000,1358955.625000,3
2013-07-10,1460160.000000,1470720.000000,1402560.000000,1410240.000000,1312495.750000,4
2013-07-11,1344000.000000,1368000.000000,1319040.000000,1323840.000000,1232084.125000,5
2013-07-12,1308480.000000,1320960.000000,1292160.000000,1298880.000000,1208854.000000,3
2013-07-15,1296000.000000,1308480.000000,1290240.000000,1298880.000000,1208854.000000,4
2013-07-16,1285440.000000,1303680.000000,1271040.000000,1286400.000000,1197239.000000,3
2013-07-17,1278720.000000,1296960.000000,1268160.000000,1282560.000000,1193665.125000,2
2013-07-18,1298880.000000,1328640.000000,1288320.000000,1316160.000000,1224936.250000,3
2013-07-19,1352640.000000,1362240.000000,1321920.000000,1323840.000000,1232084.125000,7
2013-07-22,1320960.000000,1350720.000000,1320960.000000,1331520.000000,1239231.625000,1
2013-07-23,1334400.000000,1352640.000000,1291200.000000,1345920.000000,1252633.500000,2
2013-07-24,1322880.000000,1426560.000000,1322880.000000,1419840.000000,1321429.875000,4
2013-07-25,1446720.000000,1452480.000000,1374720.000000,1395840.000000,1299093.750000,7
2013-07-26,1415040.000000,1455360.000000,1415040.000000,1429440.000000,1330364.500000,4
2013-07-29,1436160.000000,1467840.000000,1424640.000000,1461120.000000,1359849.250000,3
2013-07-30,1453440.000000,1453440.000000,1396800.000000,1403520.000000,1306241.375000,5
2013-07-31,1393920.000000,1398720.000000,1361280.000000,1385280.000000,1289265.375000,2
2013-08-01,1332480.000000,1350720.000000,1307520.000000,1307520.000000,1216895.250000,3
2013-08-02,1324800.000000,1360320.000000,1324800.000000,1338240.000000,1245486.000000,2
2013-08-05,1346880.000000,1351680.000000,1336320.000000,1342080.000000,1249059.875000,1
2013-08-06,1353600.000000,1385280.000000,1345920.000000,1369920.000000,1274970.375000,1
2013-08-07,1400640.000000,1426560.000000,1386240.000000,1412160.000000,1314282.750000,2
2013-08-08,1400640.000000,1432320.000000,1385280.000000,1410240.000000,1312495.750000,1
2013-08-09,1422720.000000,1438080.000000,1404480.000000,1429440.000000,1330364.500000,1
2013-08-12,1455360.000000,1455360.000000,1401600.000000,1414080.000000,1316069.875000,1
2013-08-13,1401600.000000,1423680.000000,1359360.000000,1362240.000000,1267822.625000,2
2013-08-14,1397760.000000,1431360.000000,1389120.000000,1424640.000000,1325897.500000,5
2013-08-15,1464000.000000,1526400.000000,1464000.000000,1521600.000000,1416137.125000,3
2013-08-16,1534080.000000,1534080.000000,1463040.000000,1506240.000000,1401841.875000,3
2013-08-19,1505280.000000,1540800.000000,1491840.000000,1536960.000000,1430432.625000,1
2013-08-20,1519680.000000,1534560.000000,1492560.000000,1507680.000000,1403181.875000,4
2013-08-21,1533600.000000,1555680.000000,1501920.000000,1538880.000000,1432219.375000,4
2013-08-22,1523760.000000,1524000.000000,1478400.000000,1486320.000000,1383302.375000,3
2013-08-23,1473600.000000,1511520.000000,1467600.000000,1488960.000000,1385759.625000,3
2013-08-26,1493760.000000,1503360.000000,1466160.000000,1496880.000000,1393130.375000,3
2013-08-27,1548000.000000,1616160.000000,1534800.000000,1609680.000000,1498112.500000,6
2013-08-28,1593840.000000,1593840.000000,1528800.000000,1553760.000000,1446068.125000,3
2013-08-29,1546320.000000,1550880.000000,1481760.000000,1495200.000000,1391566.875000,3
2013-08-30,1491840.000000,1552320.000000,1491840.000000,1534800.000000,1428422.375000,3
2013-09-03,1464000.000000,1518960.000000,1439760.000000,1497120.000000,1393353.875000,3
2013-09-04,1469040.000000,1476720.000000,1372800.000000,1389600.000000,1293286.125000,7
2013-09-05,1378080.000000,1378080.000000,1341600.000000,1352160.000000,1258441.125000,3
2013-09-06,1339200.000000,1399440.000000,1332000.000000,1365600.000000,1270949.500000,4
2013-09-09,1358400.000000,1363200.000000,1302000.000000,1311120.000000,1220245.750000,3
2013-09-10,1273200.000000,1281600.000000,1234320.000000,1237200.000000,1151449.000000,4
2013-09-11,1253040.000000,1281360.000000,1238160.000000,1247760.000000,1161277.250000,3
2013-09-12,1255200.000000,1275360.000000,1240320.000000,1270080.000000,1182050.000000,3
2013-09-13,1260480.000000,1289280.000000,1252080.000000,1252320.000000,1165521.000000,2
2013-09-16,1206480.000000,1242240.000000,1200720.000000,1237680.000000,1151895.625000,2
2013-09-17,1230480.000000,1230480.000000,1206720.000000,1213200.000000,1129112.750000,2
2013-09-18,1207920.000000,1229040.000000,1177920.000000,1181280.000000,1099405.000000,4
2013-09-19,1170240.000000,1204080.000000,1164000.000000,1191600.000000,1109009.750000,2
2013-09-20,1177440.000000,1215360.000000,1174800.000000,1212000.000000,1127995.625000,2
2013-09-23,1198080.000000,1241760.000000,1190640.000000,1225920.000000,1140951.000000,6
2013-09-24,1212720.000000,1225440.000000,1185600.000000,1199760.000000,1116604.250000,4
2013-09-25,1200000.000000,1221360.000000,1181280.000000,1199280.000000,1116157.375000,2
2013-09-26,1180800.000000,1215360.000000,1177440.000000,1200480.000000,1117274.375000,2
2013-09-27,1224000.000000,1236000.000000,1211760.000000,1228800.000000,1143631.375000,3
2013-09-30,1252800.000000,1278240.000000,1216080.000000,1226880.000000,1141844.250000,4
2013-10-01,1233360.000000,1233360.000000,1183920.000000,1191840.000000,1109233.000000,2
2013-10-02,1218000.000000,1219920.000000,1195680.000000,1196400.000000,1113477.000000,1
2013-10-03,1196400.000000,1240800.000000,1180080.000000,1205760.000000,1122188.250000,2
2013-10-04,1197360.000000,1203840.000000,1170000.000000,1177680.000000,1096054.375000,2
2013-10-07,1212000.000000,1215120.000000,1174800.000000,1194720.000000,1111913.375000,1
2013-10-08,1200000.000000,1266000.000000,1184880.000000,1254480.000000,1167531.375000,4
2013-10-09,1254000.000000,1308000.000000,1238640.000000,1268880.000000,1180933.375000,6
2013-10-10,1221840.000000,1227600.000000,1175520.000000,1181520.000000,1099628.250000,4
2013-10-11,1193040.000000,1206000.000000,1160640.000000,1173360.000000,1092033.750000,3
2013-10-14,1188720.000000,1200000.000000,1140720.000000,1146720.000000,1067240.500000,2
2013-10-15,1152000.000000,1179360.000000,1138320.000000,1175520.000000,1094044.125000,2
2013-10-16,1170480.000000,1170480.000000,1138800.000000,1140240.000000,1061209.375000,2
2013-10-17,1171680.000000,1176240.000000,1116000.000000,1117920.000000,1040436.375000,1
2013-10-18,1111440.000000,1133760.000000,1105920.000000,1108080.000000,1031278.375000,4
2013-10-21,1105440.000000,1111920.000000,1094640.000000,1098000.000000,1021897.312500,2
2013-10-22,1090560.000000,1120320.000000,1090560.000000,1103760.000000,1027257.750000,4
2013-10-23,1156320.000000,1229760.000000,1156320.000000,1213920.000000,1129782.375000,6
2013-10-24,1191600.000000,1192800.000000,1166880.000000,1186320.000000,1104095.375000,2
2013-10-25,1166400.000000,1182240.000000,1164240.000000,1170480.000000,1089353.375000,3
2013-10-28,1167360.000000,1176720.000000,1141680.000000,1146000.000000,1066570.375000,1
2013-10-29,1128000.000000,1128480.000000,1092000.000000,1092000.000000,1016313.000000,3
2013-10-30,1089360.000000,1123440.000000,1082400.000000,1110000.000000,1033065.562500,3
2013-10-31,1108080.000000,1108080.000000,1070400.000000,1091280.000000,1015642.812500,4
2013-11-01,1084560.000000,1113120.000000,1077840.000000,1101840.000000,1025471.062500,3
2013-11-04,1093680.000000,1112400.000000,1093680.000000,1104720.000000,1028151.375000,2
2013-11-05,1128000.000000,1141200.000000,1101840.000000,1113360.000000,1036192.562500,2
2013-11-06,1090320.000000,1122000.000000,1090320.000000,1102080.000000,1025694.125000,2
2013-11-07,1100160.000000,1168800.000000,1100160.000000,1164000.000000,1083322.625000,4
2013-11-08,1167360.000000,1176000.000000,1124400.000000,1125840.000000,1047807.500000,2
2013-11-11,1128000.000000,1143120.000000,1122720.000000,1127760.000000,1049594.500000,1
2013-11-12,1126320.000000,1128960.000000,1105200.000000,1106880.000000,1030161.625000,1
2013-11-13,1129680.000000,1129680.000000,1076160.000000,1077840.000000,1003134.375000,2
2013-11-14,1086720.000000,1096800.000000,1080000.000000,1091040.000000,1015419.500000,1
2013-11-15,1099680.000000,1104480.000000,1065600.000000,1070640.000000,996433.312500,1
2013-11-18,1066560.000000,1105440.000000,1064160.000000,1097280.000000,1021227.187500,2
2013-11-19,1095120.000000,1140240.000000,1092000.000000,1135920.000000,1057188.875000,3
2013-11-20,1133280.000000,1158480.000000,1123440.000000,1150800.000000,1071037.750000,3
2013-11-21,1150080.000000,1150080.000000,1089600.000000,1089840.000000,1014302.750000,2
2013-11-22,1103760.000000,1106880.000000,1085280.000000,1088400.000000,1012962.625000,2
2013-11-25,1091280.000000,1112640.000000,1086000.000000,1092000.000000,1016313.000000,1
2013-11-26,1082400.000000,1088640.000000,1058400.000000,1063680.000000,989955.750000,3
2013-11-27,1074240.000000,1082400.000000,1051680.000000,1051680.000000,978787.687500,1
2013-11-29,1048320.000000,1053840.000000,1038240.000000,1050720.000000,977894.187500,1
2013-12-02,1052640.000000,1060800.000000,1039920.000000,1055280.000000,982138.062500,2
2013-12-03,1061760.000000,1063200.000000,1036800.000000,1045440.000000,972979.937500,3
2013-12-04,1048320.000000,1080000.000000,1037760.000000,1057920.000000,984595.062500,3
2013-12-05,1055280.000000,1060800.000000,1039440.000000,1051200.000000,978340.812500,2
2013-12-06,1020000.000000,1022400.000000,1009440.000000,1015920.000000,945506.125000,2
2013-12-09,1008000.000000,1011840.000000,996720.000000,1008480.000000,938581.812500,2
2013-12-10,1013520.000000,1026960.000000,1003200.000000,1016160.000000,945729.562500,1
2013-12-11,1018560.000000,1048560.000000,1007280.000000,1046880.000000,974320.250000,3
2013-12-12,1047360.000000,1076160.000000,1042800.000000,1072080.000000,997773.500000,2
2013-12-13,1066080.000000,1084560.000000,1058880.000000,1077600.000000,1002911.125000,2
2013-12-16,1027920.000000,1035840.000000,1016160.000000,1034160.000000,962481.937500,2
2013-12-17,1032000.000000,1032000.000000,994560.000000,1004880.000000,935231.250000,4
2013-12-18,1000320.000000,1046160.000000,979680.000000,979680.000000,911777.937500,5
2013-12-19,984000.000000,1010160.000000,984000.000000,996960.000000,927860.187500,2
2013-12-20,987600.000000,996000.000000,965520.000000,972000.000000,904630.250000,5
2013-12-23,960000.000000,964320.000000,945360.000000,947040.000000,881400.250000,2
2013-12-24,944160.000000,944160.000000,934080.000000,938160.000000,873135.625000,1
2013-12-26,929520.000000,936960.000000,924000.000000,929040.000000,864647.812500,1
2013-12-27,930240.000000,933120.000000,921600.000000,928080.000000,863754.312500,3
2013-12-30,933840.000000,933840.000000,919200.000000,921360.000000,857500.062500,1
2013-12-31,914400.000000,916080.000000,898800.000000,900480.000000,838067.250000,3
2014-01-02,921840.000000,948720.000000,921840.000000,939360.000000,874252.562500,3
2014-01-03,940320.000000,958080.000000,938160.000000,944400.000000,878943.125000,2
2014-01-06,947760.000000,966000.000000,947760.000000,961200.000000,894578.875000,2
2014-01-07,948480.000000,955200.000000,937200.000000,941760.000000,876486.187500,1
2014-01-08,918960.000000,925440.000000,896160.000000,896160.000000,834046.812500,2
2014-01-09,894240.000000,926400.000000,893280.000000,916560.000000,853032.812500,2
2014-01-10,905280.000000,918720.000000,905280.000000,905520.000000,842758.000000,2
2014-01-13,906240.000000,944160.000000,901920.000000,937200.000000,872242.187500,2
2014-01-14,937200.000000,937200.000000,870240.000000,873120.000000,812603.562500,4
2014-01-15,862800.000000,862800.000000,844560.000000,852000.000000,792947.500000,2
2014-01-16,854400.000000,868800.000000,854160.000000,864480.000000,804562.437500,1
2014-01-17,875760.000000,885120.000000,861600.000000,880560.000000,819528.000000,2
2014-01-21,873360.000000,884160.000000,862080.000000,862800.000000,802998.812500,2
2014-01-22,864000.000000,866160.000000,832800.000000,834960.000000,777088.500000,4
2014-01-23,848640.000000,873600.000000,847680.000000,861600.000000,801882.187500,3
2014-01-24,874080.000000,922320.000000,873600.000000,921600.000000,857723.375000,4
2014-01-27,915840.000000,956880.000000,908400.000000,939120.000000,874029.125000,4
2014-01-28,949440.000000,954480.000000,923040.000000,929040.000000,864647.812500,2
2014-01-29,942480.000000,944160.000000,914160.000000,938880.000000,873805.812500,5
2014-01-30,916560.000000,923280.000000,894960.000000,903360.000000,840747.687500,4
2014-01-31,937440.000000,938640.000000,904800.000000,917280.000000,853702.875000,3
2014-02-03,926160.000000,981600.000000,923040.000000,977280.000000,909544.250000,5
2014-02-04,969600.000000,988560.000000,967200.000000,972480.000000,905076.937500,5
2014-02-05,990720.000000,1001520.000000,958320.000000,967920.000000,900832.937500,3
2014-02-06,961200.000000,961200.000000,917280.000000,923280.000000,859287.062500,3
2014-02-07,914880.000000,919920.000000,875280.000000,877440.000000,816624.125000,4
2014-02-10,879360.000000,880800.000000,861360.000000,863280.000000,803445.687500,4
2014-02-11,855120.000000,856320.000000,824400.000000,830160.000000,772621.250000,6
2014-02-12,821040.000000,821040.000000,804720.000000,808320.000000,752294.937500,4
2014-02-13,822480.000000,822480.000000,779280.000000,779760.000000,725714.562500,7
2014-02-14,779520.000000,789360.000000,762000.000000,765600.000000,712535.812500,4
2014-02-18,761040.000000,775920.000000,757200.000000,759840.000000,707175.125000,2
2014-02-19,766320.000000,767520.000000,750240.000000,760560.000000,707845.312500,4
2014-02-20,758880.000000,763440.000000,741120.000000,745680.000000,693996.562500,3
2014-02-21,739680.000000,760320.000000,734400.000000,754080.000000,701814.250000,2
2014-02-24,749760.000000,749760.000000,731520.000000,745920.000000,694219.875000,4
2014-02-25,749040.000000,767760.000000,744000.000000,756000.000000,703601.187500,3
2014-02-26,755760.000000,755760.000000,725280.000000,741360.000000,689976.000000,3
2014-02-27,745920.000000,756000.000000,739440.000000,740640.000000,689306.000000,1
2014-02-28,739200.000000,759360.000000,734400.000000,742320.000000,690869.437500,2
2014-03-03,765840.000000,774240.000000,751680.000000,757440.000000,704941.562500,3
2014-03-04,744720.000000,744960.000000,714000.000000,716160.000000,666522.687500,5
2014-03-05,719760.000000,720000.000000,707760.000000,713040.000000,663618.875000,2
2014-03-06,711360.000000,713280.000000,695280.000000,697440.000000,649100.125000,2
2014-03-07,688800.000000,706320.000000,687840.000000,699840.000000,651333.687500,5
2014-03-10,699840.000000,713040.000000,694560.000000,703920.000000,655130.937500,2
2014-03-11,698160.000000,721680.000000,692400.000000,715200.000000,665629.250000,2
2014-03-12,722160.000000,729840.000000,696720.000000,696720.000000,648429.937500,3
2014-03-13,693360.000000,742800.000000,686640.000000,731760.000000,681041.375000,5
2014-03-14,742080.000000,744000.000000,722400.000000,742560.000000,691092.937500,4
2014-03-17,726720.000000,726960.000000,708720.000000,714720.000000,665182.250000,4
2014-03-18,708240.000000,716880.000000,684480.000000,684960.000000,637485.187500,3
2014-03-19,687360.000000,698880.000000,673680.000000,686640.000000,639048.687500,3
2014-03-20,696480.000000,696480.000000,646320.000000,647520.000000,602640.125000,5
2014-03-21,643200.000000,670800.000000,640080.000000,665760.000000,619615.812500,5
2014-03-24,659760.000000,689520.000000,655200.000000,673440.000000,626763.500000,9
2014-03-25,654000.000000,669600.000000,646800.000000,659280.000000,613585.000000,6
2014-03-26,644880.000000,681120.000000,635280.000000,680640.000000,633464.562500,6
2014-03-27,680160.000000,700800.000000,674880.000000,695760.000000,647536.562500,8
2014-03-28,685920.000000,693360.000000,663360.000000,680880.000000,633687.812500,3
2014-03-31,665760.000000,665760.000000,643200.000000,647520.000000,602640.125000,4
2014-04-01,643920.000000,643920.000000,617760.000000,617760.000000,574942.687500,6
2014-04-02,616080.000000,629760.000000,613680.000000,620400.000000,577399.750000,6
2014-04-03,616320.000000,625920.000000,600480.000000,617040.000000,574272.625000,6
2014-04-04,602880.000000,672000.000000,602880.000000,669120.000000,622743.000000,8
2014-04-07,673680.000000,699600.000000,657600.000000,687840.000000,640165.500000,10
2014-04-08,684240.000000,685440.000000,659040.000000,660480.000000,614701.937500,3
2014-04-09,653040.000000,660480.000000,638400.000000,639120.000000,594822.312500,3
2014-04-10,636960.000000,700800.000000,636960.000000,698880.000000,650440.312500,7
2014-04-11,721920.000000,736560.000000,691920.000000,731520.000000,680818.000000,9
2014-04-14,704640.000000,734640.000000,702000.000000,713520.000000,664065.625000,5
2014-04-15,713760.000000,738000.000000,692640.000000,699840.000000,651333.687500,9
2014-04-16,691680.000000,733680.000000,691680.000000,703440.000000,654684.250000,7
2014-04-17,694080.000000,694560.000000,653040.000000,663840.000000,617828.937500,7
2014-04-21,663840.000000,672480.000000,645120.000000,645600.000000,600853.187500,4
2014-04-22,641520.000000,646560.000000,623280.000000,625440.000000,582090.500000,9
2014-04-23,623040.000000,633840.000000,621600.000000,629760.000000,586111.062500,3
2014-04-24,614400.000000,643200.000000,614400.000000,614400.000000,571815.687500,5
2014-04-25,644880.000000,683520.000000,641040.000000,680160.000000,633017.750000,9
2014-04-28,674160.000000,720000.000000,661680.000000,691440.000000,643516.062500,11
2014-04-29,684480.000000,693600.000000,670560.000000,676080.000000,629220.562500,6
2014-04-30,686160.000000,686160.000000,665280.000000,666000.000000,619839.312500,5
2014-05-01,664320.000000,678000.000000,646560.000000,672480.000000,625870.000000,5
2014-05-02,666000.000000,674880.000000,656880.000000,666480.000000,620286.062500,4
2014-05-05,683040.000000,683520.000000,658560.000000,662400.000000,616488.750000,6
2014-05-06,664320.000000,672720.000000,651120.000000,670800.000000,624306.500000,3
2014-05-07,670320.000000,686400.000000,663600.000000,669840.000000,623413.062500,3
2014-05-08,672480.000000,672720.000000,627840.000000,657360.000000,611798.125000,6
2014-05-09,665040.000000,675360.000000,656400.000000,661920.000000,616042.062500,4
2014-05-12,654240.000000,657360.000000,623760.000000,625680.000000,582313.812500,4
2014-05-13,621120.000000,640560.000000,621120.000000,640080.000000,595715.750000,3
2014-05-14,647280.000000,657360.000000,639600.000000,655920.000000,610457.937500,2
2014-05-15,662640.000000,695040.000000,655440.000000,679200.000000,632124.375000,6
2014-05-16,679920.000000,682080.000000,655440.000000,658320.000000,612691.562500,3
2014-05-19,659280.000000,663120.000000,632640.000000,637680.000000,593482.125000,4
2014-05-20,636000.000000,656160.000000,630720.000000,646320.000000,601523.312500,4
2014-05-21,637440.000000,645600.000000,630720.000000,636240.000000,592141.875000,2
2014-05-22,637920.000000,637920.000000,620640.000000,627600.000000,584100.687500,3
2014-05-23,631680.000000,631680.000000,609120.000000,609840.000000,567571.750000,5
2014-05-27,597120.000000,603360.000000,586080.000000,586080.000000,545458.437500,6
2014-05-28,583920.000000,591840.000000,580800.000000,584640.000000,544118.437500,5
2014-05-29,582720.000000,585120.000000,574560.000000,581760.000000,541438.000000,3
2014-05-30,584400.000000,585840.000000,574560.000000,574560.000000,534737.062500,2
2014-06-02,568080.000000,582720.000000,564240.000000,569520.000000,530046.187500,3
2014-06-03,577440.000000,577440.000000,551520.000000,552240.000000,513964.031250,5
2014-06-04,556560.000000,557760.000000,543840.000000,546000.000000,508156.500000,3
2014-06-05,543600.000000,552000.000000,532800.000000,532800.000000,495871.375000,6
2014-06-06,530400.000000,534000.000000,526560.000000,528960.000000,492297.531250,5
2014-06-09,525600.000000,528480.000000,516720.000000,526080.000000,489617.187500,3
2014-06-10,532800.000000,533040.000000,520560.000000,522240.000000,486043.343750,3
2014-06-11,519840.000000,521760.000000,507840.000000,509760.000000,474428.312500,7
2014-06-12,512640.000000,524880.000000,509280.000000,518160.000000,482246.093750,5
2014-06-13,507600.000000,515760.000000,498000.000000,503280.000000,468397.437500,8
2014-06-16,504720.000000,504960.000000,491040.000000,494640.000000,460356.281250,6
2014-06-17,497760.000000,497760.000000,481200.000000,482880.000000,449411.406250,6
2014-06-18,482400.000000,500640.000000,482400.000000,484080.000000,450528.187500,10
2014-06-19,486960.000000,496800.000000,484080.000000,484080.000000,450528.187500,6
2014-06-20,484800.000000,489600.000000,483360.000000,483840.000000,450304.812500,3
2014-06-23,486000.000000,490080.000000,482880.000000,489120.000000,455218.875000,2
2014-06-24,490800.000000,502800.000000,478080.000000,499680.000000,465046.937500,9
2014-06-25,503520.000000,510000.000000,492240.000000,493920.000000,459686.187500,10
2014-06-26,496320.000000,510960.000000,493920.000000,500400.000000,465717.031250,7
2014-06-27,499920.000000,505920.000000,497040.000000,497040.000000,462589.906250,4
2014-06-30,495360.000000,495600.000000,480480.000000,481920.000000,448517.906250,5
2014-07-01,476160.000000,479760.000000,455280.000000,461760.000000,429755.156250,13
2014-07-02,463920.000000,466560.000000,456720.000000,459360.000000,427521.468750,2
2014-07-03,453120.000000,453840.000000,447360.000000,450720.000000,419480.343750,3
2014-07-07,443280.000000,460800.000000,443280.000000,458640.000000,426851.437500,3
2014-07-08,464160.000000,478560.000000,461760.000000,465120.000000,432882.312500,8
2014-07-09,471120.000000,473040.000000,455520.000000,457920.000000,426181.406250,5
2014-07-10,481920.000000,481920.000000,457680.000000,463200.000000,431095.406250,9
2014-07-11,463200.000000,468240.000000,458880.000000,458880.000000,427074.812500,2
2014-07-14,456000.000000,460080.000000,446160.000000,456000.000000,424394.406250,3
2014-07-15,454080.000000,471840.000000,452160.000000,459600.000000,427744.968750,4
2014-07-16,447600.000000,451440.000000,443280.000000,444000.000000,413226.187500,6
2014-07-17,460800.000000,480720.000000,457200.000000,478080.000000,444944.062500,12
2014-07-18,473280.000000,476160.000000,458400.000000,459840.000000,427968.312500,5
2014-07-21,463680.000000,463680.000000,453360.000000,456000.000000,424394.406250,3
2014-07-22,450000.000000,453600.000000,444960.000000,446640.000000,415683.156250,4
2014-07-23,453360.000000,478320.000000,453120.000000,478080.000000,444944.062500,7
2014-07-24,477600.000000,491280.000000,477600.000000,489120.000000,455218.875000,8
2014-07-25,498720.000000,523440.000000,498720.000000,518640.000000,482692.812500,9
2014-07-28,512400.000000,540000.000000,512400.000000,520080.000000,484033.000000,10
2014-07-29,513360.000000,523920.000000,507600.000000,523440.000000,487160.125000,4
2014-07-30,510720.000000,517920.000000,503040.000000,507360.000000,472194.656250,4
2014-07-31,526560.000000,545760.000000,520800.000000,538560.000000,501232.156250,12
2014-08-01,537840.000000,548160.000000,524400.000000,532800.000000,495871.375000,7
2014-08-04,528000.000000,541680.000000,522000.000000,526320.000000,489840.500000,3
2014-08-05,538800.000000,548400.000000,525840.000000,543600.000000,505922.812500,6
2014-08-06,551040.000000,552720.000000,527280.000000,537120.000000,499891.906250,4
2014-08-07,531840.000000,562800.000000,527040.000000,558480.000000,519771.531250,5
2014-08-08,554640.000000,555360.000000,538320.000000,539040.000000,501678.906250,4
2014-08-11,529680.000000,531600.000000,515040.000000,523200.000000,486936.781250,6
2014-08-12,527760.000000,537600.000000,520560.000000,525120.000000,488723.687500,2
2014-08-13,520320.000000,521280.000000,509760.000000,510720.000000,475321.781250,1
2014-08-14,507840.000000,510240.000000,504720.000000,507600.000000,472418.031250,1
2014-08-15,493200.000000,508080.000000,486720.000000,491280.000000,457229.156250,4
2014-08-18,487680.000000,495600.000000,484800.000000,485040.000000,451421.625000,3
2014-08-19,482400.000000,482400.000000,472800.000000,474480.000000,441593.562500,3
2014-08-20,480000.000000,480000.000000,461280.000000,462720.000000,430648.625000,3
2014-08-21,464160.000000,465840.000000,456480.000000,457920.000000,426181.406250,3
2014-08-22,458880.000000,461520.000000,450960.000000,456480.000000,424841.187500,6
